original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name
10556,img_10556,4,0.8844145,1140,Catégorie 4
10557,img_10557,9,0.936514,1280,Catégorie 9
10558,img_10558,7,0.4133291,1140,Catégorie 7
10559,img_10559,23,0.61189675,2583,Catégorie 23
10560,img_10560,13,0.8266042,1560,Catégorie 13
10561,img_10561,15,0.9641071,1940,Catégorie 15
10562,img_10562,22,0.38361362,1560,Catégorie 22
10563,img_10563,9,0.167991,2583,Catégorie 9
10564,img_10564,23,0.41779655,2583,Catégorie 23
10565,img_10565,4,0.35215944,1160,Catégorie 4
10566,img_10566,16,0.31620708,2583,Catégorie 16
10567,img_10567,18,0.92913264,2280,Catégorie 18
10568,img_10568,18,0.8813598,2280,Catégorie 18
10569,img_10569,14,0.85580254,1920,Catégorie 14
10570,img_10570,23,0.8405646,2583,Catégorie 23
10571,img_10571,10,0.4412673,1301,Livres
10572,img_10572,23,0.5553534,1302,Catégorie 23
10573,img_10573,23,0.9748744,2583,Catégorie 23
10574,img_10574,9,0.96924925,1300,Catégorie 9
10575,img_10575,13,0.99587005,1560,Catégorie 13
10576,img_10576,24,0.7843916,2585,Catégorie 24
10577,img_10577,12,0.22307047,2583,Catégorie 12
10578,img_10578,19,0.8341936,2403,Catégorie 19
10579,img_10579,23,0.45747703,2522,Catégorie 23
10580,img_10580,7,0.30173373,1280,Catégorie 7
10581,img_10581,14,0.9003846,1920,Catégorie 14
10582,img_10582,20,0.3536917,2403,Catégorie 20
10583,img_10583,21,0.72680354,2522,Catégorie 21
10584,img_10584,22,0.9798813,2582,Catégorie 22
10585,img_10585,15,0.76537836,1940,Catégorie 15
10586,img_10586,14,0.9972283,1920,Catégorie 14
10587,img_10587,19,0.43398038,2403,Catégorie 19
10588,img_10588,9,0.893112,1280,Catégorie 9
10589,img_10589,2,0.27976868,50,Catégorie 2
10590,img_10590,25,0.6220729,2403,Catégorie 25
10591,img_10591,13,0.8876266,1560,Catégorie 13
10592,img_10592,4,0.9737603,1140,Catégorie 4
10593,img_10593,21,0.40859586,2522,Catégorie 21
10594,img_10594,4,0.3014847,1140,Catégorie 4
10595,img_10595,9,0.4058262,1300,Catégorie 9
10596,img_10596,25,0.6807425,2705,Catégorie 25
10597,img_10597,18,0.81984705,2280,Catégorie 18
10598,img_10598,19,0.50283915,2403,Catégorie 19
10599,img_10599,16,0.81431586,2060,Catégorie 16
10600,img_10600,23,0.98336166,2583,Catégorie 23
10601,img_10601,7,0.27395162,1280,Catégorie 7
10602,img_10602,20,0.8656821,2462,Catégorie 20
10603,img_10603,5,0.97293097,1160,Catégorie 5
10604,img_10604,1,0.413429,40,Catégorie 1
10605,img_10605,4,0.85564137,1140,Catégorie 4
10606,img_10606,19,0.83975196,2403,Catégorie 19
10607,img_10607,7,0.7862525,1280,Catégorie 7
10608,img_10608,18,0.35289815,2403,Catégorie 18
10609,img_10609,8,0.4911114,1302,Catégorie 8
10610,img_10610,16,0.86693764,2060,Catégorie 16
10611,img_10611,25,0.95951873,2705,Catégorie 25
10612,img_10612,13,0.9490769,1560,Catégorie 13
10613,img_10613,14,0.971641,1920,Catégorie 14
10614,img_10614,24,0.79501766,2585,Catégorie 24
10615,img_10615,5,0.98653036,1160,Catégorie 5
10616,img_10616,26,0.37972987,1320,Catégorie 26
10617,img_10617,23,0.3234393,2583,Catégorie 23
10618,img_10618,12,0.18408595,1280,Catégorie 12
10619,img_10619,6,0.8338976,1281,Catégorie 6
10620,img_10620,22,0.6820327,2582,Catégorie 22
10621,img_10621,19,0.96025324,2403,Catégorie 19
10622,img_10622,6,0.26424414,1180,Catégorie 6
10623,img_10623,13,0.9872235,1560,Catégorie 13
10624,img_10624,16,0.9946406,2060,Catégorie 16
10625,img_10625,12,0.18505499,1920,Catégorie 12
10626,img_10626,2,0.8866702,50,Catégorie 2
10627,img_10627,21,0.955787,2522,Catégorie 21
10628,img_10628,23,0.2511049,2583,Catégorie 23
10629,img_10629,24,0.8403232,2583,Catégorie 24
10630,img_10630,0,0.38685375,2403,Catégorie 0
10631,img_10631,14,0.2725977,1302,Catégorie 14
10632,img_10632,9,0.85914654,1300,Catégorie 9
10633,img_10633,23,0.997292,2583,Catégorie 23
10634,img_10634,24,0.7529841,2582,Catégorie 24
10635,img_10635,4,0.4312546,2280,Catégorie 4
10636,img_10636,2,0.92984575,40,Catégorie 2
10637,img_10637,11,0.7068441,2582,Catégorie 11
10638,img_10638,5,0.96154314,1160,Catégorie 5
10639,img_10639,20,0.973139,2462,Catégorie 20
10640,img_10640,3,0.928861,60,Catégorie 3
10641,img_10641,23,0.8568291,2583,Catégorie 23
10642,img_10642,24,0.27143303,2583,Catégorie 24
10643,img_10643,21,0.32083446,2585,Catégorie 21
10644,img_10644,22,0.9282292,2582,Catégorie 22
10645,img_10645,16,0.26931173,1560,Catégorie 16
10646,img_10646,24,0.19862112,40,Catégorie 24
10647,img_10647,23,0.8779389,2583,Catégorie 23
10648,img_10648,5,0.21393839,1160,Catégorie 5
10649,img_10649,25,0.8933437,2705,Catégorie 25
10650,img_10650,22,0.7328301,2583,Catégorie 22
10651,img_10651,5,0.9686091,1160,Catégorie 5
10652,img_10652,12,0.38984695,2583,Catégorie 12
10653,img_10653,13,0.96680117,1560,Catégorie 13
10654,img_10654,14,0.9871733,1920,Catégorie 14
10655,img_10655,16,0.27881908,1320,Catégorie 16
10656,img_10656,9,0.19441245,1302,Catégorie 9
10657,img_10657,24,0.42443728,2583,Catégorie 24
10658,img_10658,23,0.3882815,2583,Catégorie 23
10659,img_10659,4,0.663841,1280,Catégorie 4
10660,img_10660,13,0.6103705,2582,Catégorie 13
10661,img_10661,5,0.93124795,1160,Catégorie 5
10662,img_10662,14,0.98771626,1920,Catégorie 14
10663,img_10663,11,0.2857723,2582,Catégorie 11
10664,img_10664,4,0.77239513,1140,Catégorie 4
10665,img_10665,5,0.97095037,1160,Catégorie 5
10666,img_10666,21,0.20330918,1280,Catégorie 21
10667,img_10667,18,0.97008216,2280,Catégorie 18
10668,img_10668,18,0.9241927,2280,Catégorie 18
10669,img_10669,5,0.8925765,1160,Catégorie 5
10670,img_10670,23,0.44745824,2583,Catégorie 23
10671,img_10671,0,0.8221845,10,Catégorie 0
10672,img_10672,23,0.8782125,2583,Catégorie 23
10673,img_10673,5,0.9043217,1160,Catégorie 5
10674,img_10674,4,0.12525682,40,Catégorie 4
10675,img_10675,14,0.98139864,1920,Catégorie 14
10676,img_10676,9,0.8248288,1300,Catégorie 9
10677,img_10677,25,0.968875,2705,Catégorie 25
10678,img_10678,21,0.9068285,2522,Catégorie 21
10679,img_10679,23,0.25065455,2583,Catégorie 23
10680,img_10680,1,0.4483322,40,Catégorie 1
10681,img_10681,25,0.4355553,2705,Catégorie 25
10682,img_10682,23,0.9767011,2583,Catégorie 23
10683,img_10683,16,0.964197,2060,Catégorie 16
10684,img_10684,18,0.7750443,2403,Catégorie 18
10685,img_10685,21,0.14826436,2403,Catégorie 21
10686,img_10686,9,0.29042962,2582,Catégorie 9
10687,img_10687,22,0.6602815,1280,Catégorie 22
10688,img_10688,18,0.6493846,10,Catégorie 18
10689,img_10689,0,0.32493305,2403,Catégorie 0
10690,img_10690,18,0.92931896,2280,Catégorie 18
10691,img_10691,22,0.438597,1560,Catégorie 22
10692,img_10692,5,0.42127237,1160,Catégorie 5
10693,img_10693,13,0.34244478,2060,Catégorie 13
10694,img_10694,5,0.83605236,1160,Catégorie 5
10695,img_10695,7,0.6818965,1281,Catégorie 7
10696,img_10696,17,0.9119419,2220,Catégorie 17
10697,img_10697,3,0.7587079,60,Catégorie 3
10698,img_10698,22,0.40566975,2583,Catégorie 22
10699,img_10699,8,0.27757293,2403,Catégorie 8
10700,img_10700,19,0.71460044,2280,Catégorie 19
10701,img_10701,21,0.15881126,10,Catégorie 21
10702,img_10702,16,0.15517168,2060,Catégorie 16
10703,img_10703,16,0.33592355,2060,Catégorie 16
10704,img_10704,22,0.6309614,2582,Catégorie 22
10705,img_10705,3,0.18821456,1281,Catégorie 3
10706,img_10706,19,0.41477305,2403,Catégorie 19
10707,img_10707,25,0.27658236,2280,Catégorie 25
10708,img_10708,13,0.7808263,1920,Catégorie 13
10709,img_10709,19,0.5749938,2403,Catégorie 19
10710,img_10710,18,0.19637185,2905,Catégorie 18
10711,img_10711,8,0.32296145,1281,Catégorie 8
10712,img_10712,19,0.96250504,2403,Catégorie 19
10713,img_10713,13,0.5824598,2582,Catégorie 13
10714,img_10714,23,0.9833929,2583,Catégorie 23
10715,img_10715,22,0.69840395,1280,Catégorie 22
10716,img_10716,9,0.24023218,2583,Catégorie 9
10717,img_10717,19,0.40396777,2403,Catégorie 19
10718,img_10718,16,0.4508276,2060,Catégorie 16
10719,img_10719,25,0.86740696,2705,Catégorie 25
10720,img_10720,24,0.93936265,2585,Catégorie 24
10721,img_10721,25,0.9525733,2705,Catégorie 25
10722,img_10722,7,0.5170257,1280,Catégorie 7
10723,img_10723,0,0.79024696,10,Catégorie 0
10724,img_10724,0,0.4049185,2705,Catégorie 0
10725,img_10725,7,0.91078603,1280,Catégorie 7
10726,img_10726,8,0.22335985,1281,Catégorie 8
10727,img_10727,10,0.13680834,1301,Livres
10728,img_10728,18,0.7309914,2403,Catégorie 18
10729,img_10729,2,0.869647,50,Catégorie 2
10730,img_10730,16,0.6030033,1320,Catégorie 16
10731,img_10731,24,0.20031434,1300,Catégorie 24
10732,img_10732,24,0.21164425,1301,Catégorie 24
10733,img_10733,7,0.9260981,1280,Catégorie 7
10734,img_10734,9,0.0949483,1300,Catégorie 9
10735,img_10735,9,0.9645349,1300,Catégorie 9
10736,img_10736,1,0.82188004,2462,Catégorie 1
10737,img_10737,24,0.9205256,2585,Catégorie 24
10738,img_10738,1,0.46856427,1160,Catégorie 1
10739,img_10739,21,0.95548826,2522,Catégorie 21
10740,img_10740,19,0.46267563,2403,Catégorie 19
10741,img_10741,23,0.9762151,2583,Catégorie 23
10742,img_10742,19,0.30292755,2280,Catégorie 19
10743,img_10743,12,0.68306714,1320,Catégorie 12
10744,img_10744,13,0.31887317,2060,Catégorie 13
10745,img_10745,16,0.9358086,2060,Catégorie 16
10746,img_10746,26,0.8086301,2905,Catégorie 26
10747,img_10747,1,0.74496055,2462,Catégorie 1
10748,img_10748,25,0.76941425,2705,Catégorie 25
10749,img_10749,0,0.4901345,10,Catégorie 0
10750,img_10750,15,0.1651031,1280,Catégorie 15
10751,img_10751,12,0.748786,1320,Catégorie 12
10752,img_10752,16,0.9944325,2060,Catégorie 16
10753,img_10753,16,0.46514225,2060,Catégorie 16
10754,img_10754,12,0.32223544,1280,Catégorie 12
10755,img_10755,7,0.6399874,1280,Catégorie 7
10756,img_10756,24,0.9707618,2585,Catégorie 24
10757,img_10757,3,0.994665,60,Catégorie 3
10758,img_10758,16,0.9139925,2060,Catégorie 16
10759,img_10759,21,0.97609043,2522,Catégorie 21
10760,img_10760,14,0.9322379,1920,Catégorie 14
10761,img_10761,18,0.87535614,10,Catégorie 18
10762,img_10762,19,0.5881583,40,Catégorie 19
10763,img_10763,24,0.72682154,2585,Catégorie 24
10764,img_10764,25,0.94858444,2705,Catégorie 25
10765,img_10765,14,0.814312,1920,Catégorie 14
10766,img_10766,5,0.98680997,1160,Catégorie 5
10767,img_10767,7,0.3887524,1280,Catégorie 7
10768,img_10768,8,0.9605637,1281,Catégorie 8
10769,img_10769,21,0.12724137,2060,Catégorie 21
10770,img_10770,25,0.88597536,2705,Catégorie 25
10771,img_10771,23,0.99497366,2583,Catégorie 23
10772,img_10772,3,0.6871106,60,Catégorie 3
10773,img_10773,11,0.30555263,2060,Catégorie 11
10774,img_10774,16,0.26508194,1280,Catégorie 16
10775,img_10775,23,0.8657134,2583,Catégorie 23
10776,img_10776,13,0.34562787,1560,Catégorie 13
10777,img_10777,22,0.78464335,2582,Catégorie 22
10778,img_10778,2,0.6473505,50,Catégorie 2
10779,img_10779,0,0.6108898,10,Catégorie 0
10780,img_10780,21,0.98251176,2522,Catégorie 21
10781,img_10781,23,0.7966512,2583,Catégorie 23
10782,img_10782,14,0.99084973,1920,Catégorie 14
10783,img_10783,0,0.8545041,10,Catégorie 0
10784,img_10784,16,0.8667358,2060,Catégorie 16
10785,img_10785,13,0.4125238,2060,Catégorie 13
10786,img_10786,24,0.3759373,1280,Catégorie 24
10787,img_10787,23,0.2871307,2583,Catégorie 23
10788,img_10788,23,0.7087867,2583,Catégorie 23
10789,img_10789,2,0.32941276,1300,Catégorie 2
10790,img_10790,17,0.6815992,2220,Catégorie 17
10791,img_10791,25,0.92110354,2705,Catégorie 25
10792,img_10792,14,0.8875041,1920,Catégorie 14
10793,img_10793,0,0.3156128,2522,Catégorie 0
10794,img_10794,19,0.81926095,2403,Catégorie 19
10795,img_10795,0,0.7961505,10,Catégorie 0
10796,img_10796,23,0.86547947,2583,Catégorie 23
10797,img_10797,13,0.9752924,1560,Catégorie 13
10798,img_10798,11,0.73651785,1300,Catégorie 11
10799,img_10799,18,0.959448,2280,Catégorie 18
10800,img_10800,24,0.25695974,1920,Catégorie 24
10801,img_10801,2,0.27825022,2585,Catégorie 2
10802,img_10802,19,0.68358153,2403,Catégorie 19
10803,img_10803,20,0.19803078,40,Catégorie 20
10804,img_10804,12,0.31562984,1320,Catégorie 12
10805,img_10805,5,0.99210536,1160,Catégorie 5
10806,img_10806,19,0.9626931,2403,Catégorie 19
10807,img_10807,1,0.45803115,2462,Catégorie 1
10808,img_10808,22,0.25452662,1301,Catégorie 22
10809,img_10809,9,0.89296424,1300,Catégorie 9
10810,img_10810,24,0.18339847,2522,Catégorie 24
10811,img_10811,8,0.9090424,1320,Catégorie 8
10812,img_10812,14,0.18407334,1920,Catégorie 14
10813,img_10813,4,0.45837495,1140,Catégorie 4
10814,img_10814,23,0.9527414,2583,Catégorie 23
10815,img_10815,25,0.6760564,2705,Catégorie 25
10816,img_10816,16,0.30068,2060,Catégorie 16
10817,img_10817,15,0.90293795,1940,Catégorie 15
10818,img_10818,4,0.44470027,1180,Catégorie 4
10819,img_10819,5,0.9813626,1160,Catégorie 5
10820,img_10820,5,0.9596147,1160,Catégorie 5
10821,img_10821,7,0.89560527,1280,Catégorie 7
10822,img_10822,9,0.6125812,2582,Catégorie 9
10823,img_10823,14,0.76721686,1560,Catégorie 14
10824,img_10824,19,0.6822482,2403,Catégorie 19
10825,img_10825,0,0.43584257,10,Catégorie 0
10826,img_10826,22,0.5174246,2582,Catégorie 22
10827,img_10827,25,0.52305275,10,Catégorie 25
10828,img_10828,13,0.938849,1560,Catégorie 13
10829,img_10829,9,0.22524402,40,Catégorie 9
10830,img_10830,16,0.22631451,1560,Catégorie 16
10831,img_10831,16,0.97358793,2060,Catégorie 16
10832,img_10832,7,0.3646235,1280,Catégorie 7
10833,img_10833,23,0.96657526,2583,Catégorie 23
10834,img_10834,18,0.388968,2280,Catégorie 18
10835,img_10835,11,0.9333901,1302,Catégorie 11
10836,img_10836,7,0.27423874,1180,Catégorie 7
10837,img_10837,20,0.55067915,2462,Catégorie 20
10838,img_10838,26,0.39973056,2905,Catégorie 26
10839,img_10839,0,0.28516844,40,Catégorie 0
10840,img_10840,14,0.9157721,1920,Catégorie 14
10841,img_10841,5,0.9898919,1160,Catégorie 5
10842,img_10842,13,0.56476504,1560,Catégorie 13
10843,img_10843,21,0.98082215,2522,Catégorie 21
10844,img_10844,21,0.9567004,2522,Catégorie 21
10845,img_10845,3,0.25906223,2583,Catégorie 3
10846,img_10846,25,0.9514664,2705,Catégorie 25
10847,img_10847,16,0.437798,2060,Catégorie 16
10848,img_10848,18,0.9415106,2280,Catégorie 18
10849,img_10849,18,0.9953642,2280,Catégorie 18
10850,img_10850,23,0.96418375,2583,Catégorie 23
10851,img_10851,4,0.23764087,1140,Catégorie 4
10852,img_10852,2,0.38084924,2583,Catégorie 2
10853,img_10853,22,0.15039444,2220,Catégorie 22
10854,img_10854,4,0.40616795,2522,Catégorie 4
10855,img_10855,4,0.88698477,1140,Catégorie 4
10856,img_10856,18,0.44462687,2705,Catégorie 18
10857,img_10857,12,0.6153459,1320,Catégorie 12
10858,img_10858,14,0.92579365,1560,Catégorie 14
10859,img_10859,9,0.88087374,1300,Catégorie 9
10860,img_10860,9,0.67314935,1300,Catégorie 9
10861,img_10861,11,0.2905671,2585,Catégorie 11
10862,img_10862,13,0.97633594,1560,Catégorie 13
10863,img_10863,9,0.8247997,1300,Catégorie 9
10864,img_10864,0,0.925268,10,Catégorie 0
10865,img_10865,24,0.3885385,2585,Catégorie 24
10866,img_10866,16,0.11019216,1320,Catégorie 16
10867,img_10867,8,0.3386892,2280,Catégorie 8
10868,img_10868,22,0.9112006,2582,Catégorie 22
10869,img_10869,14,0.87103003,1920,Catégorie 14
10870,img_10870,14,0.89582944,1920,Catégorie 14
10871,img_10871,23,0.9958242,2583,Catégorie 23
10872,img_10872,23,0.89796203,2583,Catégorie 23
10873,img_10873,5,0.9557453,1160,Catégorie 5
10874,img_10874,12,0.6348346,1320,Catégorie 12
10875,img_10875,16,0.9890127,2060,Catégorie 16
10876,img_10876,21,0.91026884,2522,Catégorie 21
10877,img_10877,12,0.25957972,2583,Catégorie 12
10878,img_10878,15,0.47493145,1940,Catégorie 15
10879,img_10879,9,0.3020622,1280,Catégorie 9
10880,img_10880,24,0.6527626,2583,Catégorie 24
10881,img_10881,14,0.8772603,1920,Catégorie 14
10882,img_10882,14,0.9787596,1920,Catégorie 14
10883,img_10883,14,0.9398683,1920,Catégorie 14
10884,img_10884,9,0.72773683,1300,Catégorie 9
10885,img_10885,25,0.96684897,2705,Catégorie 25
10886,img_10886,24,0.47971103,2583,Catégorie 24
10887,img_10887,0,0.35368186,2280,Catégorie 0
10888,img_10888,18,0.39491877,2280,Catégorie 18
10889,img_10889,23,0.88868165,2583,Catégorie 23
10890,img_10890,3,0.36059296,2583,Catégorie 3
10891,img_10891,19,0.97479045,2403,Catégorie 19
10892,img_10892,2,0.213852,2585,Catégorie 2
10893,img_10893,12,0.55322164,1320,Catégorie 12
10894,img_10894,1,0.29847404,2403,Catégorie 1
10895,img_10895,16,0.5169851,1281,Catégorie 16
10896,img_10896,25,0.7403951,2705,Catégorie 25
10897,img_10897,11,0.31788072,2582,Catégorie 11
10898,img_10898,23,0.74651474,2583,Catégorie 23
10899,img_10899,18,0.84390676,2280,Catégorie 18
10900,img_10900,24,0.23688233,2220,Catégorie 24
10901,img_10901,4,0.7700853,1140,Catégorie 4
10902,img_10902,0,0.5180319,10,Catégorie 0
10903,img_10903,11,0.7786667,1302,Catégorie 11
10904,img_10904,23,0.8251351,2583,Catégorie 23
10905,img_10905,7,0.96907055,1280,Catégorie 7
10906,img_10906,22,0.6943828,1560,Catégorie 22
10907,img_10907,24,0.6327787,2582,Catégorie 24
10908,img_10908,23,0.5775185,2583,Catégorie 23
10909,img_10909,10,0.8638323,1301,Livres
10910,img_10910,19,0.79364294,2403,Catégorie 19
10911,img_10911,0,0.7463842,2705,Catégorie 0
10912,img_10912,14,0.4812739,1920,Catégorie 14
10913,img_10913,24,0.94571817,2585,Catégorie 24
10914,img_10914,8,0.17104399,1281,Catégorie 8
10915,img_10915,20,0.32800025,2403,Catégorie 20
10916,img_10916,9,0.62531155,1300,Catégorie 9
10917,img_10917,14,0.15982473,1920,Catégorie 14
10918,img_10918,11,0.9353475,1302,Catégorie 11
10919,img_10919,23,0.9620314,2583,Catégorie 23
10920,img_10920,8,0.8265289,1940,Catégorie 8
10921,img_10921,0,0.94254184,10,Catégorie 0
10922,img_10922,24,0.46174175,2582,Catégorie 24
10923,img_10923,5,0.97049093,1160,Catégorie 5
10924,img_10924,13,0.9430505,1560,Catégorie 13
10925,img_10925,22,0.38971582,2583,Catégorie 22
10926,img_10926,23,0.9881747,2583,Catégorie 23
10927,img_10927,24,0.986735,2585,Catégorie 24
10928,img_10928,10,0.27430123,2583,Livres
10929,img_10929,23,0.9862243,2583,Catégorie 23
10930,img_10930,16,0.8269958,2060,Catégorie 16
10931,img_10931,9,0.94635445,1300,Catégorie 9
10932,img_10932,0,0.60544443,2403,Catégorie 0
10933,img_10933,13,0.9756748,1560,Catégorie 13
10934,img_10934,16,0.30054113,1920,Catégorie 16
10935,img_10935,24,0.99449277,2585,Catégorie 24
10936,img_10936,4,0.3471023,1140,Catégorie 4
10937,img_10937,23,0.9885886,2583,Catégorie 23
10938,img_10938,9,0.7408531,1280,Catégorie 9
10939,img_10939,1,0.27681658,40,Catégorie 1
10940,img_10940,0,0.8652418,2403,Catégorie 0
10941,img_10941,5,0.43163857,1160,Catégorie 5
10942,img_10942,8,0.33232385,1280,Catégorie 8
10943,img_10943,14,0.99330056,1920,Catégorie 14
10944,img_10944,8,0.6248694,1280,Catégorie 8
10945,img_10945,16,0.35241362,2582,Catégorie 16
10946,img_10946,2,0.7170415,60,Catégorie 2
10947,img_10947,0,0.7201557,2403,Catégorie 0
10948,img_10948,24,0.57969904,2060,Catégorie 24
10949,img_10949,6,0.39478716,2403,Catégorie 6
10950,img_10950,7,0.831538,2060,Catégorie 7
10951,img_10951,11,0.41030726,2060,Catégorie 11
10952,img_10952,24,0.57249343,1280,Catégorie 24
10953,img_10953,14,0.28348407,1560,Catégorie 14
10954,img_10954,23,0.9499397,2583,Catégorie 23
10955,img_10955,0,0.80133307,10,Catégorie 0
10956,img_10956,11,0.19958362,2220,Catégorie 11
10957,img_10957,14,0.95435864,1920,Catégorie 14
10958,img_10958,16,0.11777288,2705,Catégorie 16
10959,img_10959,23,0.9279561,2583,Catégorie 23
10960,img_10960,23,0.7892101,2583,Catégorie 23
10961,img_10961,19,0.9584426,2403,Catégorie 19
10962,img_10962,25,0.20551899,10,Catégorie 25
10963,img_10963,5,0.5608056,1140,Catégorie 5
10964,img_10964,14,0.23401958,1920,Catégorie 14
10965,img_10965,0,0.38125843,2280,Catégorie 0
10966,img_10966,17,0.47190565,1560,Catégorie 17
10967,img_10967,23,0.9405638,2583,Catégorie 23
10968,img_10968,24,0.289666,2585,Catégorie 24
10969,img_10969,18,0.9823147,2280,Catégorie 18
10970,img_10970,2,0.25747618,1300,Catégorie 2
10971,img_10971,9,0.92525053,1300,Catégorie 9
10972,img_10972,16,0.76875085,1320,Catégorie 16
10973,img_10973,2,0.44377887,2522,Catégorie 2
10974,img_10974,21,0.97084755,2522,Catégorie 21
10975,img_10975,12,0.9754068,1320,Catégorie 12
10976,img_10976,23,0.99662375,2583,Catégorie 23
10977,img_10977,14,0.93811274,1920,Catégorie 14
10978,img_10978,7,0.4495813,2060,Catégorie 7
10979,img_10979,4,0.85981554,1140,Catégorie 4
10980,img_10980,25,0.5949726,2705,Catégorie 25
10981,img_10981,22,0.8861272,1560,Catégorie 22
10982,img_10982,16,0.4676202,1920,Catégorie 16
10983,img_10983,13,0.73326,2060,Catégorie 13
10984,img_10984,9,0.60442543,1280,Catégorie 9
10985,img_10985,23,0.98618734,2583,Catégorie 23
10986,img_10986,18,0.86178106,2280,Catégorie 18
10987,img_10987,8,0.451912,2280,Catégorie 8
10988,img_10988,9,0.9673052,1300,Catégorie 9
10989,img_10989,6,0.37920818,1180,Catégorie 6
10990,img_10990,11,0.69456065,2522,Catégorie 11
10991,img_10991,4,0.48546815,1140,Catégorie 4
10992,img_10992,11,0.15420246,1302,Catégorie 11
10993,img_10993,14,0.9934956,1920,Catégorie 14
10994,img_10994,9,0.4141032,1300,Catégorie 9
10995,img_10995,16,0.6797241,1280,Catégorie 16
10996,img_10996,11,0.8982875,1281,Catégorie 11
10997,img_10997,7,0.30329087,2060,Catégorie 7
10998,img_10998,24,0.24146564,2585,Catégorie 24
10999,img_10999,17,0.14854746,2060,Catégorie 17
11000,img_11000,1,0.385701,10,Catégorie 1
11001,img_11001,4,0.16981614,1281,Catégorie 4
11002,img_11002,19,0.9222938,2403,Catégorie 19
11003,img_11003,13,0.6957575,2582,Catégorie 13
11004,img_11004,20,0.48344317,2462,Catégorie 20
11005,img_11005,10,0.8955414,2583,Livres
11006,img_11006,4,0.4814184,2060,Catégorie 4
11007,img_11007,7,0.14420837,1280,Catégorie 7
11008,img_11008,9,0.39893374,1300,Catégorie 9
11009,img_11009,7,0.32272857,1280,Catégorie 7
11010,img_11010,21,0.32098874,2462,Catégorie 21
11011,img_11011,18,0.8370778,2280,Catégorie 18
11012,img_11012,23,0.9546032,2583,Catégorie 23
11013,img_11013,13,0.63433844,2585,Catégorie 13
11014,img_11014,23,0.9572589,2583,Catégorie 23
11015,img_11015,18,0.4081213,2280,Catégorie 18
11016,img_11016,16,0.95486194,2060,Catégorie 16
11017,img_11017,9,0.5089212,1300,Catégorie 9
11018,img_11018,20,0.14005698,2905,Catégorie 20
11019,img_11019,4,0.9821339,1140,Catégorie 4
11020,img_11020,23,0.9624628,2583,Catégorie 23
11021,img_11021,23,0.8690431,2583,Catégorie 23
11022,img_11022,21,0.9061285,2522,Catégorie 21
11023,img_11023,18,0.90899545,2280,Catégorie 18
11024,img_11024,10,0.87329865,1301,Livres
11025,img_11025,11,0.41288468,1320,Catégorie 11
11026,img_11026,22,0.23330985,2583,Catégorie 22
11027,img_11027,23,0.78071284,2583,Catégorie 23
11028,img_11028,11,0.7630176,40,Catégorie 11
11029,img_11029,24,0.9516083,2585,Catégorie 24
11030,img_11030,4,0.62454367,1140,Catégorie 4
11031,img_11031,23,0.44451186,2583,Catégorie 23
11032,img_11032,0,0.6035433,2403,Catégorie 0
11033,img_11033,8,0.5281565,1281,Catégorie 8
11034,img_11034,14,0.6179209,1920,Catégorie 14
11035,img_11035,2,0.35817042,1180,Catégorie 2
11036,img_11036,17,0.31398666,2220,Catégorie 17
11037,img_11037,22,0.4333063,1302,Catégorie 22
11038,img_11038,22,0.6107886,2582,Catégorie 22
11039,img_11039,18,0.2412318,1281,Catégorie 18
11040,img_11040,24,0.5143411,2060,Catégorie 24
11041,img_11041,13,0.97380495,1560,Catégorie 13
11042,img_11042,13,0.9920129,1560,Catégorie 13
11043,img_11043,7,0.36650267,1300,Catégorie 7
11044,img_11044,15,0.64933825,2583,Catégorie 15
11045,img_11045,23,0.9901045,2583,Catégorie 23
11046,img_11046,11,0.7459832,1940,Catégorie 11
11047,img_11047,23,0.82332975,2583,Catégorie 23
11048,img_11048,0,0.8420974,2280,Catégorie 0
11049,img_11049,16,0.95861566,2060,Catégorie 16
11050,img_11050,8,0.30236745,2522,Catégorie 8
11051,img_11051,23,0.9671262,2583,Catégorie 23
11052,img_11052,15,0.49920815,1302,Catégorie 15
11053,img_11053,12,0.9060029,1320,Catégorie 12
11054,img_11054,12,0.31589305,1320,Catégorie 12
11055,img_11055,24,0.9506946,2585,Catégorie 24
11056,img_11056,13,0.7681861,1560,Catégorie 13
11057,img_11057,20,0.33669627,2462,Catégorie 20
11058,img_11058,1,0.8255572,40,Catégorie 1
11059,img_11059,23,0.31392804,2583,Catégorie 23
11060,img_11060,24,0.70161766,2583,Catégorie 24
11061,img_11061,23,0.1858795,2522,Catégorie 23
11062,img_11062,18,0.94753397,2280,Catégorie 18
11063,img_11063,17,0.11293664,2583,Catégorie 17
11064,img_11064,23,0.9860822,2583,Catégorie 23
11065,img_11065,18,0.69134045,2280,Catégorie 18
11066,img_11066,1,0.25837612,2462,Catégorie 1
11067,img_11067,20,0.5453471,2462,Catégorie 20
11068,img_11068,16,0.8160196,2060,Catégorie 16
11069,img_11069,0,0.86404264,10,Catégorie 0
11070,img_11070,25,0.7310943,2705,Catégorie 25
11071,img_11071,12,0.43144116,1320,Catégorie 12
11072,img_11072,5,0.5358084,1160,Catégorie 5
11073,img_11073,1,0.39102942,40,Catégorie 1
11074,img_11074,14,0.9639121,1920,Catégorie 14
11075,img_11075,23,0.97304416,2583,Catégorie 23
