original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name
7811,img_7811,2582,0.2664644,2060,Matériel & accessoires
7812,img_7812,1920,0.98538023,1920,Musique amplifiée
7813,img_7813,1560,0.3632965,1560,Photos
7814,img_7814,1280,0.98185664,1280,Accessoires téléphones
7815,img_7815,40,0.4958282,40,DVD & Films
7816,img_7816,2583,0.9918065,2583,Articles sport
7817,img_7817,2403,0.44336653,2403,Livres en langues étrangères
7818,img_7818,1320,0.39857742,1560,CD
7819,img_7819,1302,0.42879927,1302,Jeux vidéo rétro
7820,img_7820,1300,0.40322465,1280,Jeux vidéo ancien
7821,img_7821,1160,0.97660387,1160,Électroménager
7822,img_7822,2403,0.9881229,2403,Livres en langues étrangères
7823,img_7823,2583,0.8522965,2583,Articles sport
7824,img_7824,1302,0.3224409,1302,Jeux vidéo rétro
7825,img_7825,1281,0.5964361,1280,Téléphonie fixe
7826,img_7826,2060,0.5000568,1281,Articles soins
7827,img_7827,2522,0.42555508,1560,Équipement bébé
7828,img_7828,2280,0.86318964,2705,Jeux vidéo
7829,img_7829,1302,0.8405884,1302,Jeux vidéo rétro
7830,img_7830,1140,0.56411636,1140,TV
7831,img_7831,2705,0.9204538,2705,Accessoires console
7832,img_7832,10,0.8310403,10,Livres
7833,img_7833,1560,0.16005409,1280,Photos
7834,img_7834,2462,0.7401307,40,Fournitures bureau
7835,img_7835,60,0.23305278,1300,Consoles
7836,img_7836,2583,0.99923944,2583,Articles sport
7837,img_7837,2403,0.97620934,2403,Livres en langues étrangères
7838,img_7838,2585,0.22072616,1280,Sports & Loisirs
7839,img_7839,2583,0.9244442,2583,Articles sport
7840,img_7840,1300,0.6809324,1300,Jeux vidéo ancien
7841,img_7841,40,0.9412085,40,DVD & Films
7842,img_7842,1280,0.3632859,1300,Accessoires téléphones
7843,img_7843,2060,0.34299755,2403,Articles soins
7844,img_7844,2522,0.4951657,2582,Équipement bébé
7845,img_7845,2585,0.5491657,2583,Sports & Loisirs
7846,img_7846,1140,0.40910336,2462,TV
7847,img_7847,10,0.97742385,10,Livres
7848,img_7848,2585,0.9643579,2060,Sports & Loisirs
7849,img_7849,1302,0.3585483,1180,Jeux vidéo rétro
7850,img_7850,50,0.34866995,1140,Jouets & Jeux
7851,img_7851,40,0.90794164,40,DVD & Films
7852,img_7852,2403,0.4477209,40,Livres en langues étrangères
7853,img_7853,2583,0.5116619,2583,Articles sport
7854,img_7854,1302,0.75103676,1302,Jeux vidéo rétro
7855,img_7855,1300,0.697566,1300,Jeux vidéo ancien
7856,img_7856,2583,0.6847366,2583,Articles sport
7857,img_7857,1280,0.9277544,1280,Accessoires téléphones
7858,img_7858,1302,0.39755288,1280,Jeux vidéo rétro
7859,img_7859,1920,0.99913234,1920,Musique amplifiée
7860,img_7860,1280,0.7875532,1280,Accessoires téléphones
7861,img_7861,40,0.5362728,10,DVD & Films
7862,img_7862,1280,0.28655285,2585,Accessoires téléphones
7863,img_7863,50,0.944951,40,Jouets & Jeux
7864,img_7864,1280,0.8019215,1280,Accessoires téléphones
7865,img_7865,1140,0.40146104,50,TV
7866,img_7866,2403,0.9207689,2403,Livres en langues étrangères
7867,img_7867,1160,0.9753573,1160,Électroménager
7868,img_7868,2583,0.772365,2583,Articles sport
7869,img_7869,2583,0.85510826,2583,Articles sport
7870,img_7870,1302,0.36313722,1280,Jeux vidéo rétro
7871,img_7871,2585,0.20053779,2060,Sports & Loisirs
7872,img_7872,1280,0.5138921,1280,Accessoires téléphones
7873,img_7873,2280,0.6498826,2280,Jeux vidéo
7874,img_7874,2462,0.9913735,2462,Fournitures bureau
7875,img_7875,1160,0.9967338,1160,Électroménager
7876,img_7876,1300,0.49936375,1280,Jeux vidéo ancien
7877,img_7877,2582,0.23026818,2522,Matériel & accessoires
7878,img_7878,2060,0.439212,2585,Articles soins
7879,img_7879,1300,0.5261444,1280,Jeux vidéo ancien
7880,img_7880,1280,0.15690862,1560,Accessoires téléphones
7881,img_7881,2585,0.29513136,1320,Sports & Loisirs
7882,img_7882,1160,0.99960166,1160,Électroménager
7883,img_7883,1280,0.30501536,1281,Accessoires téléphones
7884,img_7884,2522,0.9992131,2522,Équipement bébé
7885,img_7885,2583,0.9967264,2583,Articles sport
7886,img_7886,2280,0.7290544,2280,Jeux vidéo
7887,img_7887,2905,0.99702173,2905,Instruments musique
7888,img_7888,2585,0.30450422,2585,Sports & Loisirs
7889,img_7889,2522,0.259929,1300,Équipement bébé
7890,img_7890,1300,0.6307847,1280,Jeux vidéo ancien
7891,img_7891,2403,0.90092236,2403,Livres en langues étrangères
7892,img_7892,2583,0.5254977,2583,Articles sport
7893,img_7893,2280,0.47919,2403,Jeux vidéo
7894,img_7894,1140,0.9812856,1280,TV
7895,img_7895,1300,0.83023375,1560,Jeux vidéo ancien
7896,img_7896,1140,0.75740707,1140,TV
7897,img_7897,1920,0.9952572,1920,Musique amplifiée
7898,img_7898,2280,0.6351263,2280,Jeux vidéo
7899,img_7899,1140,0.3619647,1180,TV
7900,img_7900,1320,0.35498393,2522,CD
7901,img_7901,2522,0.7358702,1281,Équipement bébé
7902,img_7902,1300,0.28038496,1300,Jeux vidéo ancien
7903,img_7903,2060,0.7136538,2060,Articles soins
7904,img_7904,2905,0.99385864,2905,Instruments musique
7905,img_7905,1300,0.73696953,1280,Jeux vidéo ancien
7906,img_7906,2403,0.86421424,2280,Livres en langues étrangères
7907,img_7907,2522,0.36140317,1301,Équipement bébé
7908,img_7908,2060,0.64909333,2060,Articles soins
7909,img_7909,50,0.43226224,50,Jouets & Jeux
7910,img_7910,2280,0.40414852,10,Jeux vidéo
7911,img_7911,1300,0.44349563,1302,Jeux vidéo ancien
7912,img_7912,1160,0.99409807,1160,Électroménager
7913,img_7913,1560,0.88881683,1560,Photos
7914,img_7914,2585,0.33727434,1560,Sports & Loisirs
7915,img_7915,1920,0.9982957,1920,Musique amplifiée
7916,img_7916,2582,0.9905945,2582,Matériel & accessoires
7917,img_7917,2583,0.99747914,2583,Articles sport
7918,img_7918,2522,0.69700766,2522,Équipement bébé
7919,img_7919,1920,0.70882225,2060,Musique amplifiée
7920,img_7920,2522,0.7624034,2583,Équipement bébé
7921,img_7921,1280,0.22282477,2060,Accessoires téléphones
7922,img_7922,2585,0.5594572,2583,Sports & Loisirs
7923,img_7923,50,0.46760258,50,Jouets & Jeux
7924,img_7924,2462,0.9841225,2462,Fournitures bureau
7925,img_7925,2705,0.88753104,2705,Accessoires console
7926,img_7926,2583,0.99715036,2583,Articles sport
7927,img_7927,1140,0.932894,1140,TV
7928,img_7928,1180,0.6259062,1180,Décoration
7929,img_7929,10,0.6297589,10,Livres
7930,img_7930,2582,0.52462864,2522,Matériel & accessoires
7931,img_7931,1320,0.5241255,1320,CD
7932,img_7932,2403,0.5682558,2403,Livres en langues étrangères
7933,img_7933,1320,0.2104646,2060,CD
7934,img_7934,2582,0.4808392,2585,Matériel & accessoires
7935,img_7935,2585,0.7517514,2582,Sports & Loisirs
7936,img_7936,2522,0.9195663,2522,Équipement bébé
7937,img_7937,1320,0.6998734,1560,CD
7938,img_7938,1920,0.9947455,1920,Musique amplifiée
7939,img_7939,1140,0.86013883,50,TV
7940,img_7940,1320,0.7267449,1302,CD
7941,img_7941,2060,0.3024603,1280,Articles soins
7942,img_7942,2403,0.52716535,2403,Livres en langues étrangères
7943,img_7943,1160,0.97028065,1160,Électroménager
7944,img_7944,2705,0.9266061,10,Accessoires console
7945,img_7945,1140,0.36091053,1320,TV
7946,img_7946,2585,0.5341088,2585,Sports & Loisirs
7947,img_7947,1920,0.9956857,1920,Musique amplifiée
7948,img_7948,2060,0.6559455,2060,Articles soins
7949,img_7949,2583,0.96577317,2583,Articles sport
7950,img_7950,1280,0.8232067,1280,Accessoires téléphones
7951,img_7951,1280,0.52853763,1280,Accessoires téléphones
7952,img_7952,1560,0.5458366,2582,Photos
7953,img_7953,2403,0.3138951,2522,Livres en langues étrangères
7954,img_7954,1320,0.5154651,1320,CD
7955,img_7955,1300,0.78288925,1300,Jeux vidéo ancien
7956,img_7956,2582,0.8325305,2582,Matériel & accessoires
7957,img_7957,2585,0.24337058,1280,Sports & Loisirs
7958,img_7958,2583,0.7821728,2583,Articles sport
7959,img_7959,1920,0.99492514,1920,Musique amplifiée
7960,img_7960,10,0.65650666,2280,Livres
7961,img_7961,1560,0.3653193,2220,Photos
7962,img_7962,2403,0.31673786,2403,Livres en langues étrangères
7963,img_7963,2583,0.7755554,2583,Articles sport
7964,img_7964,1302,0.29776382,2583,Jeux vidéo rétro
7965,img_7965,2060,0.26476082,2522,Articles soins
7966,img_7966,2583,0.9381199,2583,Articles sport
7967,img_7967,1320,0.14940825,1280,CD
7968,img_7968,2060,0.55730736,1920,Articles soins
7969,img_7969,1560,0.24949203,2582,Photos
7970,img_7970,1140,0.9302575,1180,TV
7971,img_7971,2462,0.90084064,60,Fournitures bureau
7972,img_7972,1160,0.99850154,1160,Électroménager
7973,img_7973,1560,0.9957814,1560,Photos
7974,img_7974,2585,0.55236596,2585,Sports & Loisirs
7975,img_7975,1160,0.9994006,1160,Électroménager
7976,img_7976,1160,0.99537957,1160,Électroménager
7977,img_7977,1300,0.9876151,1300,Jeux vidéo ancien
7978,img_7978,50,0.52823824,40,Jouets & Jeux
7979,img_7979,10,0.9273354,2403,Livres
7980,img_7980,2280,0.50001895,2280,Jeux vidéo
7981,img_7981,10,0.8754175,10,Livres
7982,img_7982,50,0.98158413,50,Jouets & Jeux
7983,img_7983,40,0.36796808,2462,DVD & Films
7984,img_7984,1160,0.997422,1160,Électroménager
7985,img_7985,1560,0.9546375,1560,Photos
7986,img_7986,1920,0.99007857,1920,Musique amplifiée
7987,img_7987,2583,0.9850579,2583,Articles sport
7988,img_7988,2583,0.3944361,2583,Articles sport
7989,img_7989,2583,0.96184343,2583,Articles sport
7990,img_7990,1560,0.76333326,1920,Photos
7991,img_7991,2585,0.35200918,1560,Sports & Loisirs
7992,img_7992,2705,0.9623399,2705,Accessoires console
7993,img_7993,1160,0.90640235,1160,Électroménager
7994,img_7994,2403,0.8990413,2403,Livres en langues étrangères
7995,img_7995,2522,0.33163983,2522,Équipement bébé
7996,img_7996,2060,0.24043225,1300,Articles soins
7997,img_7997,1320,0.34454805,1320,CD
7998,img_7998,1302,0.30062512,50,Jeux vidéo rétro
7999,img_7999,10,0.87341547,10,Livres
8000,img_8000,2403,0.8969913,10,Livres en langues étrangères
8001,img_8001,2583,0.28313226,2522,Articles sport
8002,img_8002,1140,0.61288726,1140,TV
8003,img_8003,1560,0.3197365,2583,Photos
8004,img_8004,1302,0.64725286,1280,Jeux vidéo rétro
8005,img_8005,1920,0.9977737,1920,Musique amplifiée
8006,img_8006,1302,0.35382125,2585,Jeux vidéo rétro
8007,img_8007,2060,0.97203875,2060,Articles soins
8008,img_8008,1302,0.5240676,1300,Jeux vidéo rétro
8009,img_8009,2522,0.17341971,2522,Équipement bébé
8010,img_8010,2280,0.9907279,2280,Jeux vidéo
8011,img_8011,1300,0.69355583,1300,Jeux vidéo ancien
8012,img_8012,60,0.9833202,50,Consoles
8013,img_8013,1940,0.40347552,2583,Instrument musique
8014,img_8014,2060,0.84451765,2060,Articles soins
8015,img_8015,2905,0.8747763,2905,Instruments musique
8016,img_8016,1160,0.22126524,2280,Électroménager
8017,img_8017,2280,0.22075115,1281,Jeux vidéo
8018,img_8018,2582,0.45991617,1560,Matériel & accessoires
8019,img_8019,2462,0.56348526,50,Fournitures bureau
8020,img_8020,2583,0.99917513,2583,Articles sport
8021,img_8021,60,0.9644898,60,Consoles
8022,img_8022,2583,0.98976445,2583,Articles sport
8023,img_8023,2705,0.99112105,2705,Accessoires console
8024,img_8024,2403,0.7814534,2403,Livres en langues étrangères
8025,img_8025,1302,0.32250422,2585,Jeux vidéo rétro
8026,img_8026,1940,0.6599789,1140,Instrument musique
8027,img_8027,1281,0.9749689,1280,Téléphonie fixe
8028,img_8028,1281,0.55430704,2403,Téléphonie fixe
8029,img_8029,1140,0.6359974,1280,TV
8030,img_8030,1302,0.7169498,2522,Jeux vidéo rétro
8031,img_8031,2403,0.983053,2403,Livres en langues étrangères
8032,img_8032,2582,0.5730367,2582,Matériel & accessoires
8033,img_8033,2060,0.24048248,2583,Articles soins
8034,img_8034,2705,0.19828187,1160,Accessoires console
8035,img_8035,1560,0.4850793,2060,Photos
8036,img_8036,2060,0.3183171,2060,Articles soins
8037,img_8037,1560,0.9500265,1560,Photos
8038,img_8038,2403,0.44225207,10,Livres en langues étrangères
8039,img_8039,2583,0.97057694,2583,Articles sport
8040,img_8040,2060,0.5969202,1560,Articles soins
8041,img_8041,2060,0.8427749,2060,Articles soins
8042,img_8042,1560,0.9074448,1560,Photos
8043,img_8043,2060,0.44574416,2060,Articles soins
8044,img_8044,1300,0.5535269,1300,Jeux vidéo ancien
8045,img_8045,2583,0.9985892,2583,Articles sport
8046,img_8046,1140,0.17247237,1140,TV
8047,img_8047,40,0.88799715,40,DVD & Films
8048,img_8048,1300,0.9941788,1280,Jeux vidéo ancien
8049,img_8049,2060,0.58632267,2060,Articles soins
8050,img_8050,2585,0.33306375,2522,Sports & Loisirs
8051,img_8051,10,0.5760841,40,Livres
8052,img_8052,1320,0.4873276,1300,CD
8053,img_8053,2060,0.21050008,1920,Articles soins
8054,img_8054,2582,0.5320535,2582,Matériel & accessoires
8055,img_8055,50,0.6925057,40,Jouets & Jeux
8056,img_8056,2280,0.34270772,2280,Jeux vidéo
8057,img_8057,2583,0.6728263,2583,Articles sport
8058,img_8058,1300,0.38329786,2522,Jeux vidéo ancien
8059,img_8059,1300,0.91413945,1300,Jeux vidéo ancien
8060,img_8060,2220,0.5455258,2220,Puériculture
8061,img_8061,10,0.43332702,10,Livres
8062,img_8062,2583,0.3275842,2583,Articles sport
8063,img_8063,10,0.9912202,10,Livres
8064,img_8064,1300,0.9922806,1300,Jeux vidéo ancien
8065,img_8065,1300,0.7740908,1300,Jeux vidéo ancien
8066,img_8066,1302,0.58571446,1302,Jeux vidéo rétro
8067,img_8067,2705,0.84472626,2705,Accessoires console
8068,img_8068,2583,0.9453965,2583,Articles sport
8069,img_8069,40,0.5116285,2280,DVD & Films
8070,img_8070,1280,0.49747044,1280,Accessoires téléphones
8071,img_8071,2583,0.81105024,2583,Articles sport
8072,img_8072,1320,0.48343697,1320,CD
8073,img_8073,1160,0.9932011,1160,Électroménager
8074,img_8074,1300,0.39343342,1320,Jeux vidéo ancien
8075,img_8075,2060,0.37284127,2060,Articles soins
8076,img_8076,2705,0.32198128,2522,Accessoires console
8077,img_8077,2403,0.14647366,1300,Livres en langues étrangères
8078,img_8078,1920,0.9951768,1920,Musique amplifiée
8079,img_8079,1160,0.45811567,2280,Électroménager
8080,img_8080,2403,0.8187515,2403,Livres en langues étrangères
8081,img_8081,1140,0.6869709,1140,TV
8082,img_8082,1300,0.96040046,1280,Jeux vidéo ancien
8083,img_8083,1560,0.63223463,1320,Photos
8084,img_8084,2582,0.16522734,1280,Matériel & accessoires
8085,img_8085,1560,0.97818804,1560,Photos
8086,img_8086,2705,0.98811454,2705,Accessoires console
8087,img_8087,1160,0.7011015,1160,Électroménager
8088,img_8088,1160,0.23113735,1180,Électroménager
8089,img_8089,1160,0.99192154,1160,Électroménager
8090,img_8090,1302,0.4345512,2583,Jeux vidéo rétro
8091,img_8091,40,0.9767779,40,DVD & Films
8092,img_8092,1281,0.29901576,1280,Téléphonie fixe
8093,img_8093,2280,0.99481404,2280,Jeux vidéo
8094,img_8094,1280,0.3348831,1280,Accessoires téléphones
8095,img_8095,1281,0.7882903,1281,Téléphonie fixe
8096,img_8096,2522,0.9996786,2522,Équipement bébé
8097,img_8097,2522,0.40855205,2522,Équipement bébé
8098,img_8098,50,0.94939613,50,Jouets & Jeux
8099,img_8099,1302,0.31785882,1302,Jeux vidéo rétro
8100,img_8100,1140,0.44031498,1320,TV
8101,img_8101,2522,0.46375474,2522,Équipement bébé
8102,img_8102,10,0.93006563,10,Livres
8103,img_8103,10,0.5210598,10,Livres
8104,img_8104,1281,0.42476287,1281,Téléphonie fixe
8105,img_8105,2522,0.3454335,2060,Équipement bébé
8106,img_8106,1320,0.27594614,1320,CD
8107,img_8107,1300,0.45928836,1300,Jeux vidéo ancien
8108,img_8108,2705,0.92832506,2705,Accessoires console
8109,img_8109,2403,0.9915945,2403,Livres en langues étrangères
8110,img_8110,2522,0.9887481,2522,Équipement bébé
8111,img_8111,1920,0.9935081,1920,Musique amplifiée
8112,img_8112,1560,0.99136657,1560,Photos
8113,img_8113,2583,0.30562693,50,Articles sport
8114,img_8114,60,0.9980034,60,Consoles
8115,img_8115,2585,0.36952803,2585,Sports & Loisirs
8116,img_8116,2462,0.9826513,2462,Fournitures bureau
8117,img_8117,2462,0.99087757,2462,Fournitures bureau
8118,img_8118,2583,0.98532814,2583,Articles sport
8119,img_8119,2582,0.364129,2060,Matériel & accessoires
8120,img_8120,1160,0.5636701,2403,Électroménager
8121,img_8121,1300,0.6923896,1280,Jeux vidéo ancien
8122,img_8122,2403,0.9007296,2403,Livres en langues étrangères
8123,img_8123,2522,0.34865773,2522,Équipement bébé
8124,img_8124,1160,0.9798132,1160,Électroménager
8125,img_8125,1320,0.9735893,1320,CD
8126,img_8126,1302,0.274041,2583,Jeux vidéo rétro
8127,img_8127,10,0.67695946,2705,Livres
8128,img_8128,1280,0.33370855,1280,Accessoires téléphones
8129,img_8129,60,0.9890805,60,Consoles
8130,img_8130,1140,0.9889397,1140,TV
8131,img_8131,2522,0.8510542,2522,Équipement bébé
8132,img_8132,1281,0.36680523,1180,Téléphonie fixe
8133,img_8133,2583,0.75146616,2583,Articles sport
8134,img_8134,1302,0.40678278,1300,Jeux vidéo rétro
8135,img_8135,1920,0.98606735,2060,Musique amplifiée
8136,img_8136,1140,0.53299814,50,TV
8137,img_8137,1280,0.2724119,1280,Accessoires téléphones
8138,img_8138,1940,0.37247208,1940,Instrument musique
8139,img_8139,2280,0.7751125,2403,Jeux vidéo
8140,img_8140,2522,0.29238978,2522,Équipement bébé
8141,img_8141,2705,0.9987373,2705,Accessoires console
8142,img_8142,1560,0.33301866,1280,Photos
8143,img_8143,1300,0.47156927,50,Jeux vidéo ancien
8144,img_8144,10,0.7989387,2280,Livres
8145,img_8145,2403,0.49682042,2403,Livres en langues étrangères
8146,img_8146,1140,0.48118958,2280,TV
8147,img_8147,1160,0.9986267,1160,Électroménager
8148,img_8148,2705,0.87911016,2705,Accessoires console
8149,img_8149,2522,0.9530471,2522,Équipement bébé
8150,img_8150,1140,0.98265886,1140,TV
8151,img_8151,1320,0.4782892,2522,CD
8152,img_8152,1560,0.993218,1560,Photos
8153,img_8153,2583,0.9284823,2583,Articles sport
8154,img_8154,2462,0.5019999,1160,Fournitures bureau
8155,img_8155,2583,0.28765824,2583,Articles sport
8156,img_8156,1920,0.48259345,1560,Musique amplifiée
8157,img_8157,2060,0.97885406,2060,Articles soins
8158,img_8158,2705,0.9687334,1281,Accessoires console
8159,img_8159,1280,0.3771047,1280,Accessoires téléphones
8160,img_8160,2583,0.99873775,2583,Articles sport
8161,img_8161,2705,0.8837959,2705,Accessoires console
8162,img_8162,2583,0.9900809,2583,Articles sport
8163,img_8163,1920,0.9928605,1920,Musique amplifiée
8164,img_8164,2905,0.9902698,2905,Instruments musique
8165,img_8165,1560,0.99453306,1560,Photos
8166,img_8166,2060,0.37337315,1280,Articles soins
8167,img_8167,2583,0.39521194,2522,Articles sport
8168,img_8168,2060,0.29230744,1280,Articles soins
8169,img_8169,2585,0.35697412,2583,Sports & Loisirs
8170,img_8170,1281,0.56314427,1281,Téléphonie fixe
8171,img_8171,1920,0.5784346,2060,Musique amplifiée
8172,img_8172,50,0.6171006,1140,Jouets & Jeux
8173,img_8173,2462,0.5045728,2462,Fournitures bureau
8174,img_8174,1281,0.37579334,1280,Téléphonie fixe
8175,img_8175,50,0.9818771,50,Jouets & Jeux
8176,img_8176,2522,0.71514714,2522,Équipement bébé
8177,img_8177,1140,0.79186505,2905,TV
8178,img_8178,2585,0.38912347,2060,Sports & Loisirs
8179,img_8179,1280,0.60839283,1300,Accessoires téléphones
8180,img_8180,1180,0.180749,1280,Décoration
8181,img_8181,2583,0.9978728,2583,Articles sport
8182,img_8182,2060,0.19615236,1302,Articles soins
8183,img_8183,2705,0.82197464,2705,Accessoires console
8184,img_8184,2462,0.8968589,2462,Fournitures bureau
8185,img_8185,1920,0.5820615,1920,Musique amplifiée
8186,img_8186,2583,0.99508756,2583,Articles sport
8187,img_8187,2585,0.41189584,1300,Sports & Loisirs
8188,img_8188,1281,0.3416218,2060,Téléphonie fixe
8189,img_8189,1160,0.9986755,1160,Électroménager
8190,img_8190,1940,0.52406365,2583,Instrument musique
8191,img_8191,2583,0.997945,2583,Articles sport
8192,img_8192,1560,0.971437,1560,Photos
8193,img_8193,1320,0.4134335,2705,CD
8194,img_8194,2060,0.4459137,1560,Articles soins
8195,img_8195,2522,0.99644154,2522,Équipement bébé
8196,img_8196,10,0.9993586,10,Livres
8197,img_8197,2583,0.99835443,2583,Articles sport
8198,img_8198,1302,0.9519377,1302,Jeux vidéo rétro
8199,img_8199,2585,0.26318064,1302,Sports & Loisirs
8200,img_8200,1281,0.36198375,2583,Téléphonie fixe
8201,img_8201,1300,0.9631031,1300,Jeux vidéo ancien
8202,img_8202,2905,0.9983657,2905,Instruments musique
8203,img_8203,2583,0.3639303,2583,Articles sport
8204,img_8204,1180,0.777809,1140,Décoration
8205,img_8205,2582,0.55477756,1560,Matériel & accessoires
8206,img_8206,1560,0.7261248,1560,Photos
8207,img_8207,1300,0.53193194,1560,Jeux vidéo ancien
8208,img_8208,2280,0.2902276,2280,Jeux vidéo
8209,img_8209,2280,0.9996277,2280,Jeux vidéo
8210,img_8210,1920,0.99805486,1920,Musique amplifiée
8211,img_8211,10,0.9676187,10,Livres
8212,img_8212,1560,0.30376747,2585,Photos
8213,img_8213,2705,0.899054,10,Accessoires console
8214,img_8214,10,0.64175814,2280,Livres
8215,img_8215,1281,0.3797385,1160,Téléphonie fixe
8216,img_8216,2522,0.99346787,2522,Équipement bébé
8217,img_8217,1302,0.26455107,2585,Jeux vidéo rétro
8218,img_8218,1560,0.960893,1560,Photos
8219,img_8219,2462,0.522566,2462,Fournitures bureau
8220,img_8220,2583,0.37693006,2583,Articles sport
8221,img_8221,2403,0.8512169,2403,Livres en langues étrangères
8222,img_8222,10,0.99435484,10,Livres
8223,img_8223,2522,0.99549854,2522,Équipement bébé
8224,img_8224,2280,0.9855166,2280,Jeux vidéo
8225,img_8225,1940,0.37232307,2522,Instrument musique
8226,img_8226,1302,0.4796145,1280,Jeux vidéo rétro
8227,img_8227,1280,0.34894982,1281,Accessoires téléphones
8228,img_8228,2583,0.9375275,2583,Articles sport
8229,img_8229,1302,0.3825102,1281,Jeux vidéo rétro
8230,img_8230,1920,0.9952944,1920,Musique amplifiée
8231,img_8231,1302,0.18112004,1560,Jeux vidéo rétro
8232,img_8232,2583,0.99533397,2583,Articles sport
8233,img_8233,2280,0.981199,2280,Jeux vidéo
8234,img_8234,60,0.9684488,60,Consoles
8235,img_8235,2280,0.81124616,2280,Jeux vidéo
8236,img_8236,2583,0.9915092,2583,Articles sport
8237,img_8237,50,0.23276517,2462,Jouets & Jeux
8238,img_8238,1320,0.37798923,2583,CD
8239,img_8239,1920,0.879677,2060,Musique amplifiée
8240,img_8240,2582,0.23961635,1560,Matériel & accessoires
8241,img_8241,1140,0.8073658,1320,TV
8242,img_8242,50,0.40034288,1280,Jouets & Jeux
8243,img_8243,10,0.8439374,2280,Livres
8244,img_8244,1302,0.26311538,1560,Jeux vidéo rétro
8245,img_8245,2060,0.622879,1920,Articles soins
8246,img_8246,1560,0.9965199,1560,Photos
8247,img_8247,40,0.35444096,40,DVD & Films
8248,img_8248,2905,0.99326104,2905,Instruments musique
8249,img_8249,2403,0.9400556,2403,Livres en langues étrangères
8250,img_8250,1320,0.40253767,1320,CD
8251,img_8251,1920,0.38039348,2522,Musique amplifiée
8252,img_8252,1320,0.3813716,1320,CD
8253,img_8253,1320,0.45017454,1560,CD
8254,img_8254,2582,0.29775298,1560,Matériel & accessoires
8255,img_8255,1302,0.4052387,2583,Jeux vidéo rétro
8256,img_8256,1280,0.364859,1302,Accessoires téléphones
8257,img_8257,1320,0.9742624,1320,CD
8258,img_8258,2403,0.92606306,2403,Livres en langues étrangères
8259,img_8259,10,0.98713833,10,Livres
8260,img_8260,1280,0.27749535,2522,Accessoires téléphones
8261,img_8261,1180,0.6055577,1180,Décoration
8262,img_8262,2582,0.34911805,1560,Matériel & accessoires
8263,img_8263,2582,0.24468254,2582,Matériel & accessoires
8264,img_8264,2280,0.81487846,10,Jeux vidéo
8265,img_8265,1320,0.37597823,1320,CD
8266,img_8266,2522,0.2429615,1280,Équipement bébé
8267,img_8267,2403,0.69194424,10,Livres en langues étrangères
8268,img_8268,2582,0.99301445,2582,Matériel & accessoires
8269,img_8269,1302,0.8152959,1302,Jeux vidéo rétro
8270,img_8270,1560,0.6557778,1560,Photos
8271,img_8271,2705,0.40736815,10,Accessoires console
8272,img_8272,1320,0.65219104,1920,CD
8273,img_8273,2403,0.63040257,2462,Livres en langues étrangères
8274,img_8274,2280,0.41500846,2280,Jeux vidéo
8275,img_8275,1300,0.3177746,1280,Jeux vidéo ancien
8276,img_8276,1300,0.9703972,1300,Jeux vidéo ancien
8277,img_8277,2462,0.9215823,2462,Fournitures bureau
8278,img_8278,1300,0.98591876,1300,Jeux vidéo ancien
8279,img_8279,2585,0.1869597,2522,Sports & Loisirs
8280,img_8280,2585,0.36788842,2583,Sports & Loisirs
8281,img_8281,2522,0.98499066,2522,Équipement bébé
8282,img_8282,2280,0.6253436,2280,Jeux vidéo
8283,img_8283,2585,0.93244207,2585,Sports & Loisirs
8284,img_8284,2705,0.8893704,2705,Accessoires console
8285,img_8285,2583,0.46528184,2583,Articles sport
8286,img_8286,1940,0.9304695,1940,Instrument musique
8287,img_8287,1280,0.8435282,1280,Accessoires téléphones
8288,img_8288,2583,0.7159407,2583,Articles sport
8289,img_8289,1140,0.8367248,1140,TV
8290,img_8290,50,0.43412703,1300,Jouets & Jeux
8291,img_8291,2522,0.40819198,2522,Équipement bébé
8292,img_8292,1140,0.9013179,1180,TV
8293,img_8293,2583,0.9981444,2583,Articles sport
8294,img_8294,1180,0.30226764,1140,Décoration
8295,img_8295,1300,0.9550843,1280,Jeux vidéo ancien
8296,img_8296,1300,0.46090537,2060,Jeux vidéo ancien
8297,img_8297,1940,0.7440537,1920,Instrument musique
8298,img_8298,2403,0.8240453,2280,Livres en langues étrangères
8299,img_8299,10,0.4778635,10,Livres
8300,img_8300,10,0.4209268,2403,Livres
8301,img_8301,1300,0.5639761,1280,Jeux vidéo ancien
8302,img_8302,1300,0.9563495,1300,Jeux vidéo ancien
8303,img_8303,40,0.7759901,2462,DVD & Films
8304,img_8304,2582,0.21296392,2582,Matériel & accessoires
8305,img_8305,40,0.7438324,2462,DVD & Films
8306,img_8306,1940,0.89841115,1940,Instrument musique
8307,img_8307,1302,0.55576366,1320,Jeux vidéo rétro
8308,img_8308,1280,0.9868482,1280,Accessoires téléphones
8309,img_8309,1302,0.3682056,40,Jeux vidéo rétro
8310,img_8310,1320,0.21293664,2060,CD
8311,img_8311,2583,0.7942391,2583,Articles sport
8312,img_8312,1560,0.56089693,2060,Photos
8313,img_8313,2280,0.55412614,10,Jeux vidéo
8314,img_8314,1302,0.9559809,1302,Jeux vidéo rétro
8315,img_8315,2060,0.6046339,2582,Articles soins
8316,img_8316,1320,0.8080204,1180,CD
8317,img_8317,2583,0.99815387,2583,Articles sport
8318,img_8318,1302,0.38562122,1281,Jeux vidéo rétro
